ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
100320796,Plaza Prima Setapak,2006,RM 1 400 per month,Kuala Lumpur - Setapak,Condominium,4,2,2,1300 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Jogging Track","Cooking Allowed, Washing Machine",Kuala Lumpur
100320727,Residensi Vista Wirajaya,,RM 1 800 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,884 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Multipurpose hall","Near KTM/LRT, Washing Machine, Internet, Cooking Allowed",Kuala Lumpur
100320547,One Maxim,2020,RM 1 300 per month,Kuala Lumpur - Sentul,Service Residence,3,1,2,819 sq.ft.,Partially Furnished,"Parking, Sauna, Barbeque area, Jogging Track, Security, Playground, Swimming Pool, Gymnasium, Multipurpose hall",Cooking Allowed,Kuala Lumpur
100320546,M Centura,2021,RM 2 500 per month,Kuala Lumpur - Sentul,Service Residence,3,1,2,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Gymnasium, Playground","Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100320543,PV9 Residences @ Taman Melati,2022,RM 2 300 per month,Kuala Lumpur - Setapak,Service Residence,3,2,2,1000 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Jogging Track, Barbeque area","Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100320529,Majestic Maxim,2021,RM 1 350 per month,Kuala Lumpur - Cheras,Service Residence,2,1,1,650 sq.ft.,Partially Furnished,"Parking, Gymnasium, Jogging Track, Lift, Barbeque area, Playground, Swimming Pool, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100320520,Residensi KepongMas,2020,RM 1 100 per month,Kuala Lumpur - Kepong,Apartment,3,2,2,800 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100320656,Bayu Sentul Condominium,2015,RM 1 700 per month,Kuala Lumpur - Sentul,Condominium,3,2,2,1300 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Cooking Allowed, Washing Machine",Kuala Lumpur
100170082,Vista Angkasa,,RM 1 800 per month,Kuala Lumpur - Bangsar South,Apartment,3,1,2,1200 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Jogging Track, Minimart, Lift, Playground, Multipurpose hall, Barbeque area, Tennis Court","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100234537,The Nest Residence @ Genting Klang,,RM 1 600 per month,Kuala Lumpur - Setapak,Service Residence,3,1,2,770 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium, Jogging Track, Lift, Minimart, Tennis Court, Squash Court, Security, Swimming Pool",Air-Cond,Kuala Lumpur
100320486,Sky Awani 3 Residence Setpak,,RM 1 600 per month,Kuala Lumpur - Setapak,Service Residence,3,2,2,800 sq.ft.,Fully Furnished,"Parking, Gymnasium, Sauna, Security, Lift, Swimming Pool, Playground, Barbeque area","Cooking Allowed, Air-Cond, Near KTM/LRT",Kuala Lumpur
100320507,M Centura,2021,RM 1 650 per month,Kuala Lumpur - Sentul,Service Residence,3,2,2,850 sq.ft.,Partially Furnished,Parking,"Cooking Allowed, Air-Cond",Kuala Lumpur
100320503,M Centura,2021,RM 1 200 per month,Kuala Lumpur - Sentul,Service Residence,2,1,1,646 sq.ft.,Not Furnished,"Parking, Gymnasium, Security, Lift, Swimming Pool, Barbeque area, Playground, Jogging Track",,Kuala Lumpur
100320593,OG Heights,1988,RM 1 200 per month,Kuala Lumpur - Pantai,Condominium,2,1,2,1000 sq.ft.,Partially Furnished,"Parking, Jogging Track, Tennis Court, Lift, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100235780,8 Petaling,2014,RM 2 599 per month,Kuala Lumpur - Sri Petaling,Condominium,4,3,5,1899 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
99174282,Delima J Apartment,,RM 1 400 per month,Kuala Lumpur - Desa Pandan,Apartment,3,1,2,1000 sq.ft.,Partially Furnished,"Playground, Security, Parking","Air-Cond, Cooking Allowed",Kuala Lumpur
100320340,Lexa Residence @ The Quartz WM,,RM 2 600 per month,Kuala Lumpur - Wangsa Maju,Service Residence,4,,2,877 sq.ft.,Fully Furnished,,,Kuala Lumpur
100255260,The Nest Residence @ Genting Klang,,RM 900 per month,Kuala Lumpur - Setapak,Service Residence,1,1,1,360 sq.ft.,Fully Furnished,"Swimming Pool, Minimart, Tennis Court, Squash Court, Parking, Playground, Gymnasium, Jogging Track, Security, Lift",,Kuala Lumpur
100279958,Hedgeford 10 Residences @ Wangsa Maju,2015,RM 1 200 per month,Kuala Lumpur - Wangsa Maju,Service Residence,1,1,1,521 sq.ft.,Partially Furnished,"Security, Swimming Pool, Jogging Track, Sauna, Minimart, Parking","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100256144,The Establishment,2018,RM 2 500 per month,Kuala Lumpur - Brickfields,Service Residence,1,1,1,468 sq.ft.,Fully Furnished,Parking,"Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100320298,The Henge Kepong,2019,RM 2 200 per month,Kuala Lumpur - Kepong,Condominium,3,2,2,1100 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track, Security, Tennis Court, Lift, Multipurpose hall, Parking, Gymnasium, Barbeque area, Minimart, Squash Court, Sauna, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100320294,Sofiya Residences,,RM 2 300 per month,Kuala Lumpur - Desa ParkCity,Condominium,3,1,2,862 sq.ft.,Fully Furnished,"Playground, Security, Parking, Gymnasium, Sauna, Jogging Track, Barbeque area, Lift, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100262241,Suasana Lumayan,2015,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,4,1,2,1142 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100320327,Vista Komanwel A,,RM 1 600 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2,2,1224 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100320315,Apartment Sentul,,RM 700 per month,Kuala Lumpur - Sentul,Apartment,3,,1,700 sq.ft.,Not Furnished,"Parking, Lift",Cooking Allowed,Kuala Lumpur
99879586,Lakeville Residence,2017,RM 1 900 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,2,2,1193 sq.ft.,Partially Furnished,"Gymnasium, Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Sauna, Minimart, Multipurpose hall, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100320270,Arte Plus Jalan Ampang,2018,RM 2 100 per month,Kuala Lumpur - Ampang,Service Residence,3,2,2,1200 sq.ft.,Fully Furnished,"Parking, Gymnasium, Jogging Track, Playground, Security, Lift, Swimming Pool, Sauna, Barbeque area, Multipurpose hall, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100157790,Vista Langkawi @ PV18,,RM 1 399 per month,Kuala Lumpur - Setapak,Service Residence,3,1,2,926 sq.ft.,Partially Furnished,,,Kuala Lumpur
100319605,Residensi Alam Damai (PR1MA @ Alam Damai),,RM 1 300 per month,Kuala Lumpur - Cheras,Apartment,3,1,3,935 sq.ft.,Not Furnished,"Parking, Security, Lift, Playground, Minimart, Multipurpose hall",Cooking Allowed,Kuala Lumpur
99764987,Platinum OUG Residence,2021,RM 1 450 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,1100 sq.ft.,Partially Furnished,"Security, Playground, Gymnasium, Lift, Parking",,Kuala Lumpur
99753372,Residensi Pandanmas 1,,RM 1 500 per month,Kuala Lumpur - Desa Pandan,Apartment,3,1,2,900 sq.ft.,Partially Furnished,"Minimart, Gymnasium, Lift, Parking, Security, Swimming Pool, Playground, Jogging Track, Barbeque area, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Air-Cond",Kuala Lumpur
100319562,Flat Taman Melati,,RM 1 000 per month,Kuala Lumpur - Setapak,Flat,3,,2,650 sq.ft.,Not Furnished,,"Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100103263,First Residence,2012,RM 1 600 per month,Kuala Lumpur - Kepong,Condominium,3,1,2,1070 sq.ft.,Partially Furnished,"Barbeque area, Swimming Pool, Security, Playground, Gymnasium, Parking, Lift, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100234677,M Centura,2021,RM 2 200 per month,Kuala Lumpur - Sentul,Service Residence,3,,2,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100319477,Regalia Residence,2012,RM 2 000 per month,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,1,1,1,560 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Squash Court, Gymnasium",,Kuala Lumpur
100319453,38 Bidara,,RM 1 900 per month,Kuala Lumpur - KLCC,Condominium,2,,2,705 sq.ft.,Fully Furnished,"Sauna, Parking, Swimming Pool, Playground, Club house, Security, Minimart, Gymnasium, Barbeque area",,Kuala Lumpur
100319350,Unio Residence,2021,RM 2 200 per month,Kuala Lumpur - Kepong,Apartment,2,1,2,866 sq.ft.,Fully Furnished,"Jogging Track, Security, Swimming Pool, Tennis Court, Lift, Multipurpose hall, Parking, Minimart, Playground, Barbeque area, Gymnasium","Air-Cond, Cooking Allowed",Kuala Lumpur
100319283,Legasi Kampong Bharu,2020,RM 3 300 per month,Kuala Lumpur - KL City,Apartment,3,1,2,950 sq.ft.,Fully Furnished,"Gymnasium, Parking, Playground, Security, Minimart, Squash Court, Lift, Swimming Pool, Tennis Court, Jogging Track",Air-Cond,Kuala Lumpur
100319174,Mercu Summer Suites @ Kuala Lumpur,2015,RM 2 000 per month,Kuala Lumpur - KL City,Service Residence,1,,1,600 sq.ft.,Fully Furnished,"Parking, Minimart, Security, Lift, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100319242,Vista Saujana,,RM 1 000 per month,Kuala Lumpur - Kepong,Apartment,3,,2,955 sq.ft.,Partially Furnished,"Security, Playground, Swimming Pool, Parking",,Kuala Lumpur
96409547,Teratai Mewah Apartment,,RM 850 per month,Kuala Lumpur - Setapak,Apartment,3,,1,650 sq.ft.,Not Furnished,"Playground, Parking, Security, Lift",Cooking Allowed,Kuala Lumpur
100319208,Bangsar Permai,1998,RM 2 500 per month,Kuala Lumpur - Bangsar,Condominium,3,,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Lift, Minimart, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
99884824,Bayu Tasik 2,1998,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,1000 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Playground, Gymnasium, Security, Lift, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
99263112,Platinum Oug Residence,,RM 1 650 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,1,2,1200 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Barbeque area, Multipurpose hall, Minimart, Jogging Track, Swimming Pool, Gymnasium","Cooking Allowed, Near KTM/LRT, Washing Machine, Air-Cond",Kuala Lumpur
100318968,M Centura,2021,RM 2 500 per month,Kuala Lumpur - Sentul,Service Residence,3,1,2,850 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Cooking Allowed, Washing Machine",Kuala Lumpur
100032198,Casa Idaman,2010,RM 1 500 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,2,2,1062 sq.ft.,Partially Furnished,,,Kuala Lumpur
99994730,Flat Taman Bukit Angkasa,,RM 1 200 per month,Kuala Lumpur - Bangsar South,Flat,3,,2,700 sq.ft.,Partially Furnished,Minimart,"Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99424623,Platinum Lake PV 21,,RM 1 500 per month,Kuala Lumpur - Setapak,Service Residence,3,,2,1040 sq.ft.,Partially Furnished,"Parking, Gymnasium, Security, Lift, Swimming Pool, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
95987225,Platinum Lake PV 20,,RM 1 500 per month,Kuala Lumpur - Setapak,Condominium,4,2,2,1333 sq.ft.,Partially Furnished,,"Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
98048623,M Vertica,2023,RM 1 800 per month,Kuala Lumpur - Cheras,Condominium,3,,2,850 sq.ft.,Partially Furnished,"Parking, Playground, Swimming Pool, Jogging Track, Barbeque area, Lift, Security, Tennis Court, Multipurpose hall, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100251282,Impian Kota,,RM 1 500 per month,Kuala Lumpur - KL City,Apartment,3,1,2,1100 sq.ft.,Partially Furnished,Parking,Near KTM/LRT,Kuala Lumpur
100318477,Desa Dua Aman Puri,1990,RM 850 per month,Kuala Lumpur - Kepong,Apartment,3,1,2,850 sq.ft.,Not Furnished,"Security, Minimart, Jogging Track, Parking, Swimming Pool, Lift, Playground",Cooking Allowed,Kuala Lumpur
100318476,The Andes Condo Villa @ Bukit Jalil,2018,RM 3 700 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2,2,1325 sq.ft.,Fully Furnished,,,Kuala Lumpur
100318578,Kepong Sentral Condominium,2007,RM 999 per month,Kuala Lumpur - Kepong,Condominium,3,1,2,962 sq.ft.,Not Furnished,"Security, Minimart, Playground, Squash Court, Jogging Track, Lift, Parking, Swimming Pool, Tennis Court, Gymnasium",,Kuala Lumpur
100318535,Nuri Court,,RM 1 500 per month,Kuala Lumpur - Pandan Indah,Apartment,3,,2,900 sq.ft.,Fully Furnished,"Parking, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100318501,The Hipster @ Taman Desa,2022,RM 2 100 per month,Kuala Lumpur - Taman Desa,Condominium,3,2,2,925 sq.ft.,Fully Furnished,"Security, Minimart, Swimming Pool, Squash Court, Lift, Parking, Playground, Gymnasium, Barbeque area, Sauna, Multipurpose hall","Cooking Allowed, Air-Cond, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100318448,Mont Kiara Astana,1998,RM 4 500 per month,Kuala Lumpur - Mont Kiara,Condominium,4,,3,1690 sq.ft.,Fully Furnished,"Playground, Barbeque area, Parking, Security, Swimming Pool, Tennis Court, Lift, Gymnasium, Sauna, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Internet",Kuala Lumpur
100250824,Sentrio Suites,2017,RM 1 550 per month,Kuala Lumpur - Desa Pandan,Service Residence,1,1,1,570 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100318198,Majestic Maxim,2021,RM 2 300 per month,Kuala Lumpur - Cheras,Service Residence,3,,2,1050 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Barbeque area, Security, Playground, Lift, Jogging Track, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100318196,Tiara Mutiara 2,2017,RM 1 500 per month,Kuala Lumpur - Old Klang Road,Service Residence,3,,2,900 sq.ft.,Partially Furnished,"Sauna, Multipurpose hall, Playground, Swimming Pool, Gymnasium, Security","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100258228,PV9 Residences @ Taman Melati,2022,RM 2 499 per month,Kuala Lumpur - Setapak,Service Residence,4,3,2,1100 sq.ft.,Partially Furnished,"Security, Parking, Lift, Swimming Pool, Playground, Minimart, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
99906090,Bukit Pandan 2,,RM 1 450 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,1150 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Squash Court, Tennis Court, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100198517,Angkasa Impian 1,2004,RM 4 000 per month,Kuala Lumpur - Bukit Bintang,Condominium,4,,4,2200 sq.ft.,Fully Furnished,"Sauna, Playground, Gymnasium, Swimming Pool, Parking, Squash Court, Security, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine, Internet",Kuala Lumpur
100318097,Majestic Maxim,2021,RM 1 100 per month,Kuala Lumpur - Cheras,Service Residence,2,,2,650 sq.ft.,Partially Furnished,"Gymnasium, Jogging Track, Lift, Playground, Parking, Security, Swimming Pool, Barbeque area",,Kuala Lumpur
100318185,Majestic Maxim,2021,RM 1 750 per month,Kuala Lumpur - Cheras,Service Residence,3,1,2,819 sq.ft.,Partially Furnished,"Swimming Pool, Jogging Track, Barbeque area, Security, Playground, Lift, Parking, Gymnasium, Sauna, Minimart, Multipurpose hall","Air-Cond, Near KTM/LRT, Cooking Allowed",Kuala Lumpur
100231705,EkoCheras Service Apartment,2017,RM 1 800 per month,Kuala Lumpur - Cheras,Service Residence,1,1,2,762 sq.ft.,Partially Furnished,"Minimart, Barbeque area, Parking, Swimming Pool, Gymnasium, Lift, Sauna, Playground, Security, Jogging Track",,Kuala Lumpur
100317989,Apartment Sentul,,RM 1 700 per month,Kuala Lumpur - Sentul,Apartment,2,1,2,743 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Sauna, Gymnasium, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100317959,Camellia,2014,RM 2 200 per month,Kuala Lumpur - Bangsar South,Condominium,1,1,1,638 sq.ft.,Fully Furnished,"Club house, Playground, Parking, Security, Swimming Pool",,Kuala Lumpur
100317753,Bayu @ Pandan Jaya,2015,RM 1 700 per month,Kuala Lumpur - Pandan Jaya,Condominium,3,1,2,1072 sq.ft.,Partially Furnished,"Parking, Playground, Gymnasium, Security, Swimming Pool, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100317749,Casa Green (Bukit Jalil),,RM 2 000 per month,Kuala Lumpur - Bukit Jalil,Condominium,4,1,2,900 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100317885,10 Semantan,2006,RM 1 948 per month,Kuala Lumpur - Damansara Heights,Service Residence,2,1,2,990 sq.ft.,Fully Furnished,"Parking, Sauna, Security, Gymnasium, Minimart, Swimming Pool, Barbeque area, Lift, Playground","Cooking Allowed, Air-Cond, Near KTM/LRT, Washing Machine",Kuala Lumpur
100317639,Impiana Sky Residensi,2021,RM 1 300 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Security, Playground, Multipurpose hall, Parking, Lift","Air-Cond, Cooking Allowed",Kuala Lumpur
100317852,M Vertica,2023,RM 2 200 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,850 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool, Parking, Tennis Court, Jogging Track, Lift, Barbeque area, Multipurpose hall, Gymnasium, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100317846,Damai Hillpark,2015,RM 1 600 per month,Kuala Lumpur - Bandar Damai Perdana,Service Residence,3,2,2,1020 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100208556,Vista Langkawi @ PV18,,RM 1 300 per month,Kuala Lumpur - Setapak,Service Residence,3,1,2,926 sq.ft.,Not Furnished,,,Kuala Lumpur
99984580,Platinum Lake PV 13,,RM 2 400 per month,Kuala Lumpur - Setapak,Condominium,3,2,2,1313 sq.ft.,Partially Furnished,"Parking, Minimart, Club house, Swimming Pool, Sauna, Security, Playground, Gymnasium, Barbeque area",,Kuala Lumpur
100317596,Majestic Maxim,2021,RM 1 400 per month,Kuala Lumpur - Cheras,Service Residence,3,,2,850 sq.ft.,Not Furnished,,"Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99363260,,,RM 2 500 per month,Kuala Lumpur - Segambut,Condominium,3,2,3,1537 sq.ft.,Fully Furnished,"Jogging Track, Parking, Gymnasium, Swimming Pool, Multipurpose hall, Sauna, Security, Playground, Barbeque area, Minimart, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100317790,1 Razak Mansion,,RM 1 200 per month,Kuala Lumpur - Sungai Besi,Condominium,3,,2,800 sq.ft.,Not Furnished,"Lift, Multipurpose hall, Security, Parking, Swimming Pool",Cooking Allowed,Kuala Lumpur
